0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16770,16770,16770,16770,0,0,9609,9609,9609,9609,9609,9609,39623,39623,16770,16770,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16770,16770,16770,16770,0,0,9609,9609,9609,9609,9609,9609,39623,39623,16770,16770,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,39623,39623,0,0,0,0,0,0,0,0
0,0,0,0,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,39623,39623,0,0,0,0,0,0,0,0
0,0,0,0,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,9609,9609,0,0,0,0,0,0,0,0
0,0,0,0,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,9609,9609,0,0,0,0,0,0,0,0
0,0,0,0,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,0,0,0,0,0,0
0,0,0,0,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,0,0,0,0,0,0
0,0,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,9609,9609,9609,9609,0,0,0,0
0,0,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,9609,9609,9609,9609,0,0,0,0
0,0,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,55255,55255,55255,55255,16770,16770,9609,9609,0,0,0,0
0,0,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,55255,55255,55255,55255,16770,16770,9609,9609,0,0,0,0
0,0,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,0,0,0,0
0,0,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,0,0,0,0
0,0,16770,16770,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,16770,16770,0,0,0,0
0,0,16770,16770,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,55255,55255,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,16770,16770,0,0,0,0
0,0,16770,16770,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,16770,16770,0,0,0,0
0,0,16770,16770,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,16770,16770,0,0,0,0
0,0,16770,16770,16770,16770,16770,16770,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,0,0,0,0,0,0
0,0,16770,16770,16770,16770,16770,16770,16770,16770,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,9609,0,0,0,0,0,0
0,0,0,0,0,0,16770,16770,16770,16770,9609,9609,9609,9609,16770,16770,16770,16770,9609,9609,16770,16770,16770,16770,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16770,16770,16770,16770,9609,9609,9609,9609,16770,16770,16770,16770,9609,9609,16770,16770,16770,16770,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16770,16770,0,0,16770,16770,16770,16770,16770,16770,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16770,16770,0,0,16770,16770,16770,16770,16770,16770,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,16770,16770,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,16770,16770,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39623,39623,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39623,39623,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16770,16770,16770,16770,0,0,39623,39623,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16770,16770,16770,16770,0,0,39623,39623,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9609,9609,9609,9609,9609,9609,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9609,9609,9609,9609,9609,9609,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16770,16770,9609,9609,9609,9609,9609,9609,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16770,16770,9609,9609,9609,9609,9609,9609,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16770,16770,9609,9609,9609,9609,16770,16770,16770,16770,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16770,16770,9609,9609,9609,9609,16770,16770,16770,16770,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16770,16770,16770,16770,0,0,16770,16770,39623,39623,39623,39623,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16770,16770,16770,16770,0,0,16770,16770,39623,39623,39623,39623,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39623,39623,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39623,39623,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,9609,9609,16770,16770,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,9609,9609,16770,16770,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,16770,16770,9609,9609,9609,9609,16770,16770,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,16770,16770,9609,9609,9609,9609,16770,16770,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,16770,16770,9609,9609,9609,9609,9609,9609,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,16770,16770,9609,9609,9609,9609,9609,9609,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,16770,16770,39623,39623,16770,16770,9609,9609,9609,9609,9609,9609,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,16770,16770,39623,39623,16770,16770,9609,9609,9609,9609,9609,9609,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,16770,16770,0,0,0,0,0,0,16770,16770,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,16770,16770,0,0,0,0,0,0,16770,16770,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16770,16770,39623,39623,39623,39623,39623,39623,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16770,16770,16770,16770,39623,39623,39623,39623,16770,16770,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16770,16770,16770,16770,39623,39623,39623,39623,16770,16770,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,39623,39623,16770,16770,39623,39623,16770,16770,39623,39623,39623,39623,39623,39623,39623,39623,16770,16770,0,0,0,0,0,0,0,0
0,0,0,0,0,0,39623,39623,16770,16770,39623,39623,16770,16770,39623,39623,39623,39623,39623,39623,39623,39623,16770,16770,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16770,16770,39623,39623,16770,16770,16770,16770,16770,16770,39623,39623,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16770,16770,39623,39623,16770,16770,16770,16770,16770,16770,39623,39623,16770,16770,39623,39623,39623,39623,0,0,0,0,0,0,0,0
